UMAP1,UMAP2,cluster,cell_type
8.931082,12.425438,2,Oligodendrocytes
8.261337,6.978269,2,Oligodendrocytes
4.738354,-1.2669022,6,Neurons
7.229935,-0.9408874,0,Neurons
14.693033,4.5024137,5,Pericytes
17.709015,-2.9232574,8,Neurons
9.918019,-3.9983892,1,Neurons
8.23208,12.946036,2,Oligodendrocytes
2.3653784,5.075081,7,OPCs
16.373579,4.526143,5,Pericytes
3.0569665,-7.0897837,4,Neurons
8.617473,12.996523,2,Oligodendrocytes
1.8176816,-8.335443,4,Neurons
9.765813,-1.3527833,0,Pericytes
-4.3530316,1.3758827,3,Microglia
11.606611,2.3987572,0,Neurons
17.002113,-4.6045785,8,Neurons
9.463466,1.385737,0,Microglia
10.388404,-2.5888674,0,Pericytes
18.12337,-2.1939957,8,Neurons
2.563021,-0.27371323,6,Microglia
2.3998,-7.1631565,4,Neurons
1.8727307,-8.442099,4,Neurons
3.6815333,8.307357,6,Pericytes
3.3900297,4.228699,7,OPCs
11.591741,4.826431,0,Oligodendrocytes
-3.6791048,1.2386203,3,Microglia
8.363453,9.146591,2,Oligodendrocytes
2.7299461,-7.5753183,4,Neurons
9.055959,5.1895194,0,Astrocytes
14.991727,2.6120448,5,Neurons
-3.711837,2.0273898,3,Microglia
1.9082439,-8.202349,4,Pericytes
9.799043,-1.2397258,0,Neurons
3.6643274,4.4182887,7,OPCs
7.895674,-2.682331,0,Pericytes
2.765574,0.05248838,6,Neurons
7.998932,7.226299,2,Oligodendrocytes
9.275052,-4.3026915,1,Neurons
3.5372186,-4.91695,4,Neurons
10.158686,-2.4028842,0,Neurons
2.9419234,8.21988,6,Astrocytes
12.379501,1.425156,0,Neurons
1.8110656,-8.14367,4,Neurons
6.9724245,-2.9006135,0,Neurons
8.579406,-0.14804707,0,Neurons
9.230853,5.2036943,0,OPCs
17.813192,-5.0238853,8,Neurons
11.769152,-3.4587772,0,Pericytes
5.29025,3.2146475,0,OPCs
7.763724,12.456284,2,Oligodendrocytes
11.0579405,1.3480468,0,Neurons
8.050117,13.911732,2,Oligodendrocytes
15.446848,4.61136,5,Neurons
9.944554,-8.696638,1,Neurons
11.08302,8.602863,7,Microglia
11.424198,0.48246682,0,Neurons
12.577869,1.9856591,0,Neurons
3.8383026,4.4562745,7,OPCs
2.6607192,-6.0231805,4,Neurons
18.090477,-4.319592,8,Neurons
7.79633,13.726564,2,Oligodendrocytes
7.219237,-0.108128905,0,Neurons
12.097352,3.0588758,0,Pericytes
7.4750824,2.9371183,0,Neurons
11.520753,3.4418745,0,Neurons
4.0777946,-6.8336954,4,Neurons
13.96425,2.5196686,0,Neurons
10.851301,-2.85836,0,Neurons
6.935232,4.022666,0,OPCs
10.867182,4.326471,0,OPCs
6.3277645,-2.8206441,0,Neurons
11.149359,2.9551706,0,Neurons
9.146912,-0.8609868,0,Astrocytes
3.834362,1.1790304,6,Astrocytes
10.074759,3.8362203,0,Oligodendrocytes
3.566743,-0.71788627,6,Neurons
14.593265,6.1044087,5,Endothelial
8.571116,-2.3258388,0,Neurons
1.5924447,-2.3466983,5,Endothelial
3.360422,5.2423534,7,OPCs
16.1379,2.0064843,5,Pericytes
4.168381,0.5123519,6,OPCs
10.377854,-1.5934134,0,Neurons
10.504818,-3.7821064,0,Neurons
8.470955,2.7216597,0,Astrocytes
10.353047,-8.793897,1,Neurons
-3.4157798,-0.48167843,3,Endothelial
9.710054,-8.229989,1,Microglia
14.985009,4.030803,5,Pericytes
10.808379,-0.89204997,0,Pericytes
13.901904,-2.3381777,0,Neurons
14.34141,-2.6568825,0,Neurons
3.100358,-6.7421546,4,OPCs
3.3955443,-0.55470073,6,Neurons
8.4752865,12.705613,2,Oligodendrocytes
8.43972,13.026025,2,Oligodendrocytes
7.3893323,-0.76807976,0,Neurons
-3.8988998,-0.16354996,3,Microglia
10.4110985,-6.7248416,1,Neurons
-3.4667919,0.9656504,3,Microglia
6.7048774,0.5535451,0,Neurons
8.520806,-1.7217168,0,Astrocytes
10.733528,3.0558424,0,Neurons
8.1241865,0.55315363,0,Microglia
7.9977536,-2.1996639,0,Neurons
14.530367,5.954971,5,Pericytes
12.927916,-3.364619,0,Neurons
8.204359,6.864554,2,Oligodendrocytes
2.8229616,7.8897696,6,Microglia
15.48866,-1.2943877,9,Neurons
11.040191,-4.6457543,1,Neurons
7.814529,2.3458724,0,OPCs
10.8948765,2.5527246,0,Neurons
9.401359,3.4310787,0,Neurons
3.6932943,-6.609546,4,Neurons
10.917496,4.2637877,0,Neurons
7.769329,-2.1257055,0,Microglia
9.389855,4.0733147,0,Oligodendrocytes
3.7204528,-5.964929,4,Neurons
11.3046465,1.3133218,0,Neurons
9.726142,-7.7451715,1,Pericytes
11.92341,2.7334263,0,OPCs
10.779475,-6.586013,1,Neurons
9.380566,2.3476079,0,OPCs
3.163564,9.402334,6,Astrocytes
15.833323,5.224933,5,Neurons
7.726305,-0.84853804,0,Astrocytes
5.460633,5.2481794,7,Oligodendrocytes
3.9353185,4.4091477,7,OPCs
10.816491,4.475778,0,Neurons
-1.6353631,-0.4235804,3,Microglia
11.290539,4.439547,0,Oligodendrocytes
10.235957,3.037705,0,OPCs
5.0263195,-1.4473796,6,Neurons
9.452667,-3.3912811,0,Neurons
12.878849,-2.912062,0,Neurons
8.614686,10.402854,2,Oligodendrocytes
15.150333,-1.3335142,9,Neurons
8.496767,-0.8849971,0,Neurons
-1.4484688,-0.29252225,3,Microglia
8.349154,12.248807,2,Oligodendrocytes
17.050001,-4.7314987,8,Neurons
12.036417,2.6930447,0,Neurons
10.972832,1.7707833,0,Neurons
16.065624,4.6137147,5,Microglia
9.955539,-7.9142466,1,Neurons
6.40431,6.4628916,7,Oligodendrocytes
9.193736,2.508724,0,Microglia
9.662922,1.6768701,0,Neurons
12.847043,0.99780405,0,Microglia
7.2353163,0.7214683,0,Neurons
3.6774135,-5.893168,4,Oligodendrocytes
10.482007,-5.520649,1,Neurons
2.6025062,-2.4266214,5,Pericytes
3.830095,1.3234544,6,Oligodendrocytes
7.7710824,13.837854,2,Oligodendrocytes
2.8593926,-2.4456608,5,Pericytes
12.063405,1.2083802,0,Neurons
6.752876,-3.7179523,0,Neurons
8.889566,5.7458687,0,Oligodendrocytes
8.803092,12.428586,2,Oligodendrocytes
13.794542,3.749568,0,Neurons
10.189964,-8.323873,1,Neurons
16.130531,2.1010308,5,Neurons
10.8171835,-8.881655,1,Astrocytes
11.113439,8.627553,7,Microglia
12.187382,-0.629177,0,Neurons
8.155363,-2.0968962,0,Endothelial
11.499571,1.4626896,0,Neurons
17.168835,-4.398849,8,Microglia
10.614345,-3.9702072,0,Neurons
-1.6829251,3.6143885,6,Pericytes
13.559076,-1.7586883,0,Neurons
2.8001292,-7.055272,4,Neurons
9.732441,-0.7590931,0,Neurons
3.9704435,-6.273696,4,Pericytes
8.049838,3.153813,0,Neurons
17.24895,-5.585931,8,Neurons
16.313486,-6.2838793,8,Neurons
7.8326936,1.240959,0,OPCs
7.2424965,-3.3571484,0,Neurons
2.8097632,4.8576384,7,OPCs
16.023476,4.748095,5,Oligodendrocytes
-4.915507,0.7641091,3,Microglia
8.720824,11.513375,2,Oligodendrocytes
8.352748,8.960778,2,Oligodendrocytes
10.776024,-2.4519663,0,Endothelial
14.043646,2.6878912,0,Pericytes
4.115119,-0.8953508,6,Microglia
9.635287,-0.13307035,0,Astrocytes
7.3644285,1.5972232,0,OPCs
11.888817,3.8095648,0,Neurons
-1.455251,0.123751074,3,Microglia
17.733639,-2.8397508,8,OPCs
7.6121135,-0.113083065,0,Neurons
10.494141,-8.675341,1,Microglia
2.7444386,5.4202404,7,OPCs
12.910107,-0.24640228,0,Astrocytes
12.3295765,-4.0399294,0,Oligodendrocytes
3.8425658,-5.4618416,4,Neurons
11.402502,-0.009574525,0,Neurons
2.293768,0.23869093,6,Microglia
8.463461,11.950801,2,Oligodendrocytes
10.375888,-8.332961,1,Neurons
12.598225,3.7761996,0,Neurons
16.257868,4.9284077,5,Neurons
12.166186,-4.0908284,0,Pericytes
16.337032,-1.6522865,9,Microglia
7.0103273,-3.6353383,0,Pericytes
9.744203,-1.5235256,0,Neurons
6.9248004,1.810162,0,OPCs
7.3792906,-3.9625945,0,Neurons
11.584624,2.7384644,0,Astrocytes
9.731691,3.46252,0,Neurons
12.902914,-3.0887196,0,Neurons
7.8405695,0.2204221,0,Endothelial
8.627776,-0.72452176,0,Neurons
9.553629,-7.8511286,1,Neurons
10.300736,-9.083553,1,Neurons
1.4196013,-2.1943698,5,Microglia
9.177175,-3.772359,0,Pericytes
8.072981,12.448264,2,Oligodendrocytes
8.626351,10.946193,2,Oligodendrocytes
11.100613,5.6507516,0,Oligodendrocytes
16.226294,-0.67393106,9,Neurons
7.2149854,-0.9428235,0,Neurons
7.44179,4.4694057,0,Neurons
9.18161,12.604499,2,Oligodendrocytes
2.290824,-7.2624617,4,Microglia
11.644156,-5.916552,1,Neurons
-2.930102,0.611665,3,Microglia
10.623861,0.8625553,0,OPCs
11.124175,2.9639828,0,OPCs
-4.046851,-0.017208006,3,Microglia
11.575154,-0.8894276,0,Neurons
13.700409,3.1879892,0,Neurons
2.6268628,5.3435955,7,OPCs
2.8067265,5.2476673,7,OPCs
13.247082,1.6136816,0,Astrocytes
9.066987,4.971333,0,Oligodendrocytes
-1.7854135,3.5035942,6,OPCs
6.741437,-3.7301917,0,Neurons
3.8180199,5.262381,7,OPCs
-2.7041886,-0.62259036,3,Microglia
13.585532,3.8709571,0,Neurons
-4.418056,-0.3481799,3,Microglia
15.530566,-0.9459147,9,Neurons
10.887851,4.8450413,0,Neurons
10.457679,-7.7487164,1,Neurons
8.590716,0.51548886,0,Neurons
10.805459,1.018295,0,Neurons
6.6864443,12.464278,2,Oligodendrocytes
10.43662,-1.0508525,0,Neurons
2.9661663,-2.417858,5,Pericytes
12.846145,-3.1377833,0,Neurons
9.5144205,4.0656385,0,Microglia
8.250234,13.330482,2,Oligodendrocytes
14.655086,5.9788356,5,Pericytes
7.248631,0.15762493,0,Neurons
7.1199474,13.459141,2,Oligodendrocytes
10.707353,-6.162435,1,Neurons
11.035595,-1.8792377,0,Neurons
8.878671,11.329976,2,Oligodendrocytes
9.350785,-5.378389,1,Neurons
7.986889,-6.1525297,1,Neurons
7.400318,6.9275317,7,Oligodendrocytes
11.535672,3.2942584,0,Neurons
12.751351,-0.79626054,0,Neurons
11.593473,-3.287754,0,Neurons
10.316177,-1.7696502,0,Neurons
7.5012813,12.370321,2,Oligodendrocytes
9.719119,-0.9748144,0,Astrocytes
6.757563,-3.257928,0,Neurons
1.7913605,-2.2686162,5,Neurons
17.767965,-4.016719,8,Neurons
3.802631,-5.7079115,4,Pericytes
10.0012865,-0.8852617,0,Neurons
6.1817064,-2.7808292,0,Neurons
3.227566,-7.0425,4,Microglia
11.344489,-4.014575,0,Neurons
16.24128,4.4376197,5,Neurons
10.212753,-8.971108,1,Neurons
9.743102,-3.6465077,0,Neurons
10.514985,-1.6589946,0,Neurons
17.157454,-5.8979573,8,Neurons
1.9998267,-8.115336,4,Neurons
16.29457,-0.97332317,9,Neurons
-4.3874626,1.6869929,3,Microglia
5.3769765,5.028828,7,Oligodendrocytes
8.087013,5.3569994,0,Oligodendrocytes
-3.403507,-1.1702702,3,Microglia
3.390268,-6.412445,4,Astrocytes
14.841614,2.811375,5,OPCs
16.024921,4.063178,5,Neurons
16.68295,-4.3225784,8,Neurons
7.898716,11.585542,2,Oligodendrocytes
15.677553,2.3040843,5,Neurons
13.244,2.0507405,0,Neurons
11.857527,1.4962214,0,Neurons
6.684413,-3.446125,0,Neurons
12.064108,3.673991,0,Oligodendrocytes
16.210222,-5.7378554,8,Neurons
2.9040663,8.814366,6,Astrocytes
7.85809,-0.9367322,0,Neurons
9.684947,-6.8094716,1,Oligodendrocytes
-3.0637553,-0.21016495,3,Microglia
15.832268,-0.48824555,9,Neurons
-3.8649664,0.6693328,3,Microglia
-3.7036052,0.6694145,3,Microglia
16.160553,4.192733,5,Neurons
7.470262,13.939629,2,Pericytes
8.000016,-5.8765693,1,Pericytes
10.928525,-7.3671355,1,Neurons
10.817985,-8.682227,1,Neurons
13.702952,-2.622369,0,Neurons
11.98713,2.3497589,0,Neurons
4.7548437,-1.4352484,6,Neurons
1.8225398,-8.202494,4,Microglia
9.736146,4.7487583,0,Oligodendrocytes
7.75765,12.709236,2,Oligodendrocytes
8.334929,5.07976,0,Oligodendrocytes
13.075176,4.614485,0,Astrocytes
12.053926,-2.5164676,0,Neurons
12.920543,-2.5720422,0,Pericytes
16.266413,-1.9340992,9,Neurons
-1.5373862,3.739227,6,Pericytes
12.122925,1.1697098,0,Microglia
15.050121,2.6738992,5,Neurons
7.377133,5.9677367,7,Oligodendrocytes
9.409491,4.464414,0,Oligodendrocytes
10.011903,-8.6561775,1,Neurons
14.765271,5.641073,5,Neurons
12.267965,4.8630457,0,Oligodendrocytes
14.856926,6.218514,5,Microglia
3.021305,-7.4051104,4,Neurons
-4.518105,-0.16913934,3,Microglia
12.114258,-4.3989964,0,Pericytes
11.496707,2.9014487,0,Neurons
9.379976,3.890669,0,Oligodendrocytes
10.110232,-0.96103024,0,Neurons
8.55393,10.015662,2,Oligodendrocytes
18.238066,-4.8347206,8,Neurons
12.725319,5.427004,0,Microglia
4.742485,-1.3393967,6,Oligodendrocytes
11.330546,-1.1173985,0,Endothelial
-3.680823,0.76203287,3,Microglia
11.520416,-3.8626564,0,Pericytes
17.240551,-6.0971913,8,Neurons
3.5720515,-6.5483074,4,Neurons
2.858262,-6.9560714,4,Neurons
3.0558825,7.709367,6,Pericytes
13.759588,-0.67623264,0,Neurons
3.4187162,8.813057,6,Microglia
3.9823802,4.196354,7,OPCs
8.617068,-3.1658468,0,Neurons
-1.8411406,-0.559255,3,Microglia
3.5924342,-6.413652,4,Neurons
9.9249735,3.497032,0,OPCs
12.754082,-3.1234007,0,Neurons
13.038915,2.0523827,0,Neurons
9.762303,-3.1578388,0,Neurons
11.908033,1.2916328,0,Neurons
3.202522,8.733801,6,Astrocytes
3.5610383,-0.68076235,6,Oligodendrocytes
16.462706,-6.409631,8,Pericytes
8.96089,12.146527,2,Astrocytes
10.27531,0.3609198,0,Neurons
6.4170723,6.393486,7,Endothelial
12.028722,-3.0854564,0,Neurons
10.674238,-0.8151339,0,Neurons
11.095476,0.43874663,0,Endothelial
9.1441345,5.109428,0,Oligodendrocytes
7.6224976,-4.2880135,0,Pericytes
11.166012,3.4430854,0,Neurons
10.987935,-6.0733232,1,Pericytes
6.716812,4.0859346,0,OPCs
12.999759,3.517261,0,Neurons
4.236701,4.6928415,7,OPCs
10.434706,-7.8999147,1,Pericytes
10.183101,-2.591176,0,Neurons
12.953668,5.715191,0,Microglia
3.6097858,5.2094283,7,OPCs
11.246699,4.615606,0,Oligodendrocytes
-3.6485014,-0.15546544,3,Microglia
9.793889,0.5187075,0,Microglia
17.734425,-5.477264,8,Neurons
3.74559,-5.6046014,4,Neurons
9.932869,5.4568996,0,Pericytes
9.427412,-0.08470936,0,Neurons
15.16533,3.7648547,5,Microglia
3.2934918,-0.58341044,6,Pericytes
11.663159,-1.5676665,0,Microglia
8.434758,-0.2327272,0,Neurons
2.8185723,0.052454688,6,Microglia
5.656372,5.1365128,7,OPCs
13.4414215,1.8685563,0,Neurons
9.569743,5.4078217,0,Endothelial
13.772334,2.4357162,0,Neurons
3.5210953,5.4347324,7,Endothelial
12.5341625,3.0572734,0,Pericytes
8.632215,0.67019415,0,Neurons
8.209823,12.489999,2,Oligodendrocytes
10.006002,-8.745748,1,Neurons
3.4805753,-5.5226564,4,Neurons
2.8493576,-4.714318,4,Oligodendrocytes
9.751592,0.2144505,0,Neurons
9.569971,1.4129524,0,Microglia
9.091301,0.028600689,0,Astrocytes
3.0954425,9.016905,6,Neurons
-2.9284475,-1.0584319,3,Microglia
17.119877,-4.590293,8,Neurons
10.551877,1.2514791,0,Neurons
10.138886,4.7313805,0,OPCs
11.644124,2.4038665,0,Neurons
6.3823466,13.628426,2,Oligodendrocytes
13.520802,-1.7382514,0,Neurons
7.3437405,5.9141965,7,Oligodendrocytes
10.214265,2.8725,0,Neurons
11.302093,3.1400418,0,Neurons
10.962607,1.4419461,0,Neurons
11.326263,3.6615634,0,Neurons
3.1592367,8.746853,6,Oligodendrocytes
9.891105,-0.70422196,0,Neurons
15.336505,3.8247554,5,Neurons
-4.9096527,-0.1827402,3,Microglia
10.937557,-6.641957,1,OPCs
8.492904,11.3456745,2,Oligodendrocytes
8.9311495,-5.287826,1,Neurons
17.32361,-5.815873,8,Neurons
12.734115,-2.7161603,0,Oligodendrocytes
14.048438,2.8441298,0,Neurons
2.302273,1.4098809,6,Neurons
-4.143311,1.1923445,3,Microglia
-3.9110305,0.34188327,3,Microglia
2.639319,-6.2407246,4,Neurons
9.689058,-1.5075109,0,Neurons
7.8205147,0.033895794,0,Neurons
11.38352,-3.569249,0,Neurons
-4.14465,0.04075354,3,Microglia
10.063598,12.212573,2,Oligodendrocytes
16.857317,-4.613641,8,Neurons
9.168493,0.03722463,0,Neurons
8.508352,-1.4498788,0,Neurons
6.4417734,12.982893,2,Oligodendrocytes
10.637848,4.369994,0,Oligodendrocytes
15.634074,4.704727,5,Pericytes
12.895708,3.4427948,0,Astrocytes
2.2768686,0.6618292,6,Neurons
13.785534,3.2636003,0,Neurons
7.3233123,-0.54444164,0,Neurons
6.2193937,5.1307096,7,Oligodendrocytes
11.65733,4.299403,0,Pericytes
8.549929,11.450352,2,Oligodendrocytes
8.344188,2.8296466,0,Neurons
3.814279,-5.604214,4,Pericytes
6.800741,12.745016,2,Oligodendrocytes
12.807567,-1.668622,0,Neurons
17.539108,-3.757144,8,Neurons
8.456288,4.2228675,0,Oligodendrocytes
5.904889,-2.9029796,0,Neurons
8.387041,2.1506493,0,Microglia
-4.4904256,-0.10475835,3,Microglia
10.735891,-8.864323,1,Microglia
3.6355116,-0.8390128,6,Oligodendrocytes
3.2622983,-7.131474,4,Neurons
13.956786,-2.728275,0,Neurons
8.303754,12.686986,2,Oligodendrocytes
12.034206,2.2639375,0,Neurons
7.9911833,-0.8062162,0,Neurons
7.057291,12.861484,2,Oligodendrocytes
4.394529,0.7230995,6,Endothelial
9.398936,5.2478814,0,Neurons
11.339054,1.3779829,0,Neurons
10.661567,4.170547,0,Neurons
6.86043,0.606807,0,Neurons
8.143925,-2.0884678,0,Neurons
10.600588,-7.2138505,1,Neurons
9.706973,-8.832134,1,Neurons
-0.57362866,-0.08826997,3,Pericytes
9.061151,12.859611,2,Oligodendrocytes
9.45478,12.654115,2,Oligodendrocytes
3.8032386,-5.187584,4,Neurons
9.161343,0.04331087,0,Neurons
10.292945,-3.8101578,0,Neurons
9.470086,-0.194444,0,Neurons
2.4999053,0.03412004,6,Neurons
7.484168,13.146208,2,Oligodendrocytes
10.812187,-7.160559,1,Neurons
8.379391,2.634006,0,Neurons
11.275376,3.2506413,0,Pericytes
6.822984,3.1140587,0,Microglia
7.269431,-0.15967344,0,Endothelial
5.7976375,-3.0162666,0,Microglia
8.933221,3.914837,0,Neurons
10.802598,-7.6584287,1,Neurons
8.973707,3.2402053,0,Neurons
11.544991,3.3064792,0,Neurons
9.863746,2.9505749,0,OPCs
3.0222363,5.463594,7,OPCs
5.932486,-3.0164096,0,Neurons
9.690123,5.1944294,0,Astrocytes
14.904592,4.5852766,5,Astrocytes
17.418964,-4.212777,8,Neurons
17.897211,-2.8172846,8,Neurons
10.238298,-0.6197332,0,Neurons
12.685673,-2.19002,0,Neurons
11.440468,-6.6874976,1,Neurons
12.673246,3.9744298,0,Microglia
-2.2482722,0.34605494,3,Microglia
8.626437,2.1844974,0,Oligodendrocytes
6.0170956,-3.0349061,0,OPCs
7.795654,-0.54697096,0,Neurons
10.698987,3.2207265,0,Neurons
-0.2352351,-0.6795244,3,Microglia
13.249686,4.3834825,0,Astrocytes
9.180431,0.70517904,0,Microglia
7.3568463,-3.6844978,0,Neurons
10.793839,2.5341523,0,Oligodendrocytes
8.104636,6.9978456,2,Oligodendrocytes
10.87502,3.8824565,0,Pericytes
10.927576,4.4632688,0,Neurons
11.253363,2.0338717,0,Neurons
8.597771,-4.2818108,0,Pericytes
11.322783,4.332077,0,Neurons
3.368374,-5.6681275,4,Pericytes
8.64077,2.1624315,0,Neurons
8.52433,11.721146,2,Oligodendrocytes
13.345749,2.6418173,0,Neurons
18.436737,-2.4609497,8,Neurons
8.48853,10.436313,2,Oligodendrocytes
9.307361,-2.7955806,0,Neurons
6.608749,3.3018422,0,Microglia
-4.22701,0.35247505,3,Microglia
17.62582,-2.9767652,8,Neurons
17.849375,-5.3067575,8,Neurons
9.900842,0.82236934,0,OPCs
4.844594,4.735889,7,Oligodendrocytes
14.304206,3.5067675,0,Neurons
6.2569113,-3.0659068,0,Pericytes
3.285979,5.197356,7,OPCs
11.706064,-6.587769,1,Neurons
18.320967,-4.743928,8,Neurons
8.141957,-3.7317164,0,Neurons
13.332506,4.8687663,0,Astrocytes
9.593974,-0.12109193,0,Astrocytes
9.130256,-2.3161278,0,Neurons
6.6854916,7.512093,2,OPCs
8.358715,13.409951,2,Oligodendrocytes
11.683395,4.3170185,0,Microglia
8.973769,5.8617134,0,Oligodendrocytes
-3.923282,0.268665,3,Microglia
8.463337,-2.0334113,0,Endothelial
3.986146,-6.1857657,4,Neurons
7.8317266,1.397328,0,OPCs
9.505189,3.840099,0,Neurons
11.204029,3.643817,0,Oligodendrocytes
8.650732,5.0173845,0,Oligodendrocytes
3.6641827,-7.045707,4,Neurons
10.148892,-4.1763186,1,Neurons
8.055537,2.4458983,0,Astrocytes
11.590189,-1.590581,0,Neurons
10.337111,1.399624,0,Neurons
17.67041,-3.443612,8,Neurons
8.576582,-0.335138,0,Pericytes
8.264116,10.683267,2,Oligodendrocytes
8.776458,-3.3710313,0,Neurons
18.44597,-2.541085,8,Neurons
3.7901266,-6.871306,4,Neurons
6.8761487,12.530169,2,Oligodendrocytes
17.264307,-5.754558,8,Neurons
5.8529334,3.9906695,7,Microglia
7.1759934,-4.0980253,0,Neurons
3.0306573,-7.1388755,4,Neurons
10.890336,-4.358429,1,Neurons
10.933301,3.5615346,0,Oligodendrocytes
-2.773554,0.68353593,3,Microglia
17.516861,-5.892561,8,Neurons
10.775872,-8.09563,1,Pericytes
9.800176,-5.3299108,1,Neurons
8.284685,-2.2609322,0,OPCs
9.072136,2.600881,0,Neurons
2.8664382,5.2318873,7,OPCs
9.984517,-2.7716696,0,Neurons
4.1317143,-6.836868,4,Neurons
6.894711,1.4221278,0,OPCs
2.3490891,-7.3195906,4,Neurons
16.324224,4.2161694,5,Endothelial
10.537791,-9.229424,1,Pericytes
13.46061,2.707434,0,Neurons
15.24211,4.770804,5,Neurons
4.115254,-5.967213,4,Pericytes
14.880006,3.4386938,5,OPCs
16.319405,2.63527,5,Neurons
7.6457176,13.061588,2,Oligodendrocytes
9.131381,3.5376337,0,Oligodendrocytes
7.9041834,13.472743,2,Oligodendrocytes
9.789355,-9.027995,1,Neurons
11.704228,2.9063761,0,Neurons
-3.3035939,-0.885785,3,Microglia
14.631821,6.106498,5,Pericytes
18.417368,-2.3231723,8,Neurons
4.028719,4.780065,7,OPCs
13.0085125,2.5813344,0,Neurons
3.3661954,5.700836,7,OPCs
11.098829,4.0250278,0,Endothelial
10.940106,-5.075458,1,Neurons
15.756899,-0.9008736,9,Endothelial
6.863201,6.2854295,7,Astrocytes
3.1863987,9.379376,6,Pericytes
9.633869,2.2242541,0,Neurons
9.9695,-2.2218623,0,Neurons
3.4701924,-0.682213,6,Microglia
10.534039,-2.673675,0,Neurons
12.300051,2.1152408,0,Neurons
12.507187,2.0068078,0,Neurons
9.549191,-4.774587,1,Neurons
9.414855,5.627635,0,Oligodendrocytes
11.362593,-1.8091195,0,Neurons
18.100893,-4.676739,8,Neurons
17.712917,-5.469451,8,Neurons
10.932359,-5.2032022,1,Pericytes
8.973107,2.337837,0,Neurons
8.285345,-1.8831185,0,Neurons
10.65112,4.051096,0,OPCs
7.4657493,-0.300199,0,Neurons
10.114853,-2.4002988,0,Neurons
9.750855,-0.28275347,0,Neurons
10.765378,0.38868052,0,Neurons
14.727118,4.8490477,5,Microglia
12.087634,4.999956,0,Oligodendrocytes
10.386619,3.7704608,0,Neurons
12.998761,2.387502,0,Endothelial
4.4882812,3.8821795,7,OPCs
17.47619,-5.7002025,8,Neurons
2.290213,0.7112431,6,Oligodendrocytes
10.265772,3.1417084,0,OPCs
8.1185665,2.0203013,0,Microglia
3.510771,-6.559927,4,Neurons
9.22503,4.3642154,0,Oligodendrocytes
1.6788982,-8.466156,4,Neurons
9.178919,1.1861793,0,OPCs
10.194329,-0.39069408,0,Neurons
16.247534,2.325251,5,Oligodendrocytes
12.431353,1.7219069,0,Neurons
15.796867,3.9749537,5,Microglia
7.800232,0.70050055,0,Astrocytes
4.620499,4.5376363,7,OPCs
9.8663435,3.9859147,0,Microglia
10.987079,3.8137057,0,Neurons
7.344811,-3.5601804,0,Pericytes
11.4788265,4.8123784,0,Neurons
13.704401,3.4681466,0,Pericytes
9.610713,5.5236583,0,Oligodendrocytes
13.57617,2.3495607,0,Neurons
8.596856,4.284718,0,Oligodendrocytes
9.593347,2.4067938,0,Pericytes
11.139136,-6.6526666,1,Neurons
11.26238,-2.5699697,0,Neurons
10.791069,2.7766726,0,Neurons
8.538782,10.262858,2,Oligodendrocytes
10.701022,-9.236487,1,Pericytes
14.06839,3.4010308,0,OPCs
10.38974,-2.735756,0,Neurons
13.33961,4.7367654,0,Endothelial
15.440336,-1.648364,9,Neurons
10.108664,-7.451345,1,Neurons
9.0324,-5.1502204,1,Neurons
8.209515,8.719568,2,Oligodendrocytes
12.340174,2.9858806,0,Pericytes
8.368826,13.241616,2,Oligodendrocytes
9.497794,1.3740364,0,Microglia
13.712088,-3.0831146,0,Neurons
14.981748,5.4187427,5,Neurons
10.426896,-8.48885,1,Neurons
14.597529,6.4431953,5,Pericytes
11.593805,3.658339,0,Endothelial
7.1114616,-3.7409475,0,Neurons
3.4834106,-0.7108008,6,Pericytes
8.146704,1.1088277,0,OPCs
7.7671547,1.7682772,0,Neurons
13.384248,2.900353,0,Neurons
8.244772,7.0932903,2,Oligodendrocytes
12.530089,3.1149676,0,Neurons
18.354532,-5.176431,8,Neurons
10.015911,5.7253814,0,Oligodendrocytes
6.569806,-3.531735,0,Neurons
13.692033,-0.21426207,0,Neurons
11.166372,8.689384,7,OPCs
11.831553,2.8179433,0,Neurons
15.796325,-0.7749788,9,Neurons
7.940952,5.4398246,0,Oligodendrocytes
9.278686,1.3308289,0,Microglia
11.283634,-8.541581,1,Microglia
-1.460261,-0.23989828,3,Microglia
3.6422825,4.2416396,7,OPCs
10.4459,-9.121502,1,Neurons
8.507408,-3.6304607,0,Pericytes
-3.7145295,0.5889772,3,Microglia
9.025481,1.4838836,0,Microglia
3.0990741,-0.52155876,6,Neurons
3.6500819,5.153742,7,OPCs
7.621656,12.508999,2,Oligodendrocytes
4.4312825,0.3359243,6,Oligodendrocytes
6.8867917,-2.740088,0,Neurons
13.752148,2.3576584,0,Neurons
3.6326149,5.4921207,7,OPCs
7.5012627,1.510488,0,OPCs
8.664168,12.500011,2,Oligodendrocytes
7.984672,11.58155,2,Oligodendrocytes
8.0668,-0.736052,0,Neurons
6.573901,7.691659,2,OPCs
2.9640691,5.066488,7,OPCs
2.3114157,-2.3515592,5,Microglia
8.369921,9.121603,2,Endothelial
7.351267,-0.8178538,0,Microglia
10.38308,0.70164174,0,Neurons
8.992848,-2.3026295,0,OPCs
17.169706,-5.929656,8,Neurons
10.849564,-5.793697,1,Endothelial
3.4656408,-4.972335,4,Neurons
16.260298,-1.2913922,9,Pericytes
