UMAP1,UMAP2,cluster,cell_type
-0.029004464,1.2216355,5,Microglia
4.1644964,19.359419,2,Neurons
19.10746,10.513675,1,Neurons
7.444853,6.2217236,0,Oligodendrocytes
2.5403845,4.715903,5,Microglia
7.679174,7.7203856,0,Neurons
11.982099,4.607142,4,Microglia
7.9327226,0.9229607,3,Oligodendrocytes
6.6986685,6.964906,0,Neurons
0.25691405,0.9871767,5,Microglia
16.349628,-1.9771037,6,OPCs
5.3247,6.8045177,0,Microglia
3.1746843,8.459768,0,Neurons
9.346596,11.664967,0,Neurons
4.6070523,14.564357,9,Oligodendrocytes
0.37131637,0.63618934,5,Microglia
16.998055,7.4238515,1,Neurons
17.448643,9.255803,1,Microglia
2.7981663,17.314117,2,Neurons
8.618225,1.7649832,3,Oligodendrocytes
16.443823,-1.0729098,6,Astrocytes
4.5777917,10.66535,0,Neurons
7.3680573,-1.0639373,3,Oligodendrocytes
3.8485982,6.760469,0,Neurons
7.9373507,14.564118,0,Microglia
4.5246415,14.712035,9,OPCs
-2.0856736,5.043423,5,Microglia
17.8324,9.377243,1,Astrocytes
8.5389595,1.4832548,3,OPCs
17.544523,8.141858,1,Microglia
8.722411,4.04875,0,Oligodendrocytes
8.704209,11.478841,0,Neurons
9.175099,-0.42671725,3,Oligodendrocytes
16.103968,6.8802695,1,Microglia
19.361797,10.073124,1,Microglia
2.4558804,6.606045,0,Astrocytes
1.7859222,11.715256,7,Neurons
5.05252,6.8289466,0,Neurons
15.776282,7.7671785,1,Pericytes
8.110073,7.6407814,0,Astrocytes
1.3025544,8.834447,0,Neurons
7.514249,5.521566,0,Oligodendrocytes
16.41925,8.360368,1,Oligodendrocytes
4.3350797,4.5130496,0,Oligodendrocytes
15.338399,7.1912403,1,Pericytes
13.0641775,7.7574883,1,Microglia
3.5718129,17.444609,2,Pericytes
10.209492,5.779749,4,Neurons
12.471724,12.18277,8,Neurons
12.219155,3.7354221,4,Astrocytes
17.043293,8.913301,1,Neurons
13.740062,3.0079274,4,Astrocytes
16.217043,7.520322,1,Pericytes
2.9622803,18.321892,2,Neurons
7.693707,-0.7730388,3,Oligodendrocytes
15.852452,8.030869,1,Oligodendrocytes
5.0840554,18.71122,2,Neurons
19.365278,10.770912,1,Neurons
18.486202,8.726784,1,Microglia
-0.47252995,1.6837742,5,Microglia
8.018947,13.926387,0,Neurons
7.3515863,6.90352,0,Oligodendrocytes
-0.005401102,1.463719,5,Microglia
18.330336,7.983221,1,Neurons
18.525179,7.7314997,1,Pericytes
5.303136,10.780569,0,Neurons
17.757172,8.166103,1,Microglia
3.1209602,14.974012,2,Pericytes
12.981358,2.7754748,4,Astrocytes
16.062725,-0.1128719,6,Pericytes
8.503555,0.7759007,3,Oligodendrocytes
5.7646327,10.4893,0,Neurons
7.04345,6.0217977,0,Oligodendrocytes
7.381281,10.269548,0,Endothelial
6.6376753,10.918835,0,Neurons
6.314154,10.096705,0,Neurons
15.274574,9.161376,1,Oligodendrocytes
3.59754,9.150814,0,Neurons
1.7971325,11.612838,7,Neurons
16.44775,7.9324193,1,Astrocytes
2.8138988,3.779251,5,Microglia
10.617828,5.4881997,4,Astrocytes
19.057089,10.382386,1,Microglia
9.6315565,11.444232,0,Neurons
9.624328,9.91409,0,Neurons
9.272074,-0.8379658,3,Oligodendrocytes
12.327214,12.04405,8,Neurons
17.515736,8.23577,1,Pericytes
7.9433165,9.421281,0,Neurons
10.789599,-0.033643775,3,Oligodendrocytes
5.4967504,7.313284,0,Oligodendrocytes
6.611614,19.575455,2,Neurons
2.0400612,2.9845629,5,Microglia
14.685488,7.6019783,1,Astrocytes
10.27796,10.201835,0,Neurons
9.779575,11.501043,0,Neurons
20.11859,9.258553,1,OPCs
12.022455,5.464848,4,Astrocytes
10.482246,11.126472,0,Neurons
1.2197604,8.571962,0,Microglia
5.3202906,2.0020463,4,Pericytes
14.678349,7.0123935,1,Neurons
18.444036,10.100175,1,Microglia
15.860817,7.646724,1,Pericytes
17.100004,7.7262244,1,OPCs
7.447245,19.94735,2,Neurons
4.371701,11.362273,0,Neurons
9.878379,11.284081,0,Neurons
7.1657243,10.51098,0,Neurons
7.4755597,9.439362,0,Neurons
4.214645,8.637158,0,Neurons
9.767957,0.4339186,3,Oligodendrocytes
19.235723,9.683241,1,Microglia
6.7159743,12.27038,0,Neurons
6.6295342,5.87417,0,Oligodendrocytes
17.723059,8.166492,1,Neurons
8.378953,1.1989297,3,Endothelial
16.433105,-0.7027558,6,OPCs
4.4533525,7.881894,0,Neurons
1.097031,6.9084377,0,Neurons
8.478311,1.6689353,3,Oligodendrocytes
10.237665,10.722308,0,Neurons
15.313803,7.892406,1,Oligodendrocytes
16.331541,9.156374,1,Oligodendrocytes
8.690135,11.664755,0,Neurons
-0.030661302,2.5321333,5,Microglia
4.3342047,12.34438,0,Neurons
5.334747,20.558762,2,Neurons
18.45081,8.621398,1,Neurons
18.91122,8.784941,1,Astrocytes
10.940425,10.127758,0,Neurons
9.603561,8.718452,0,Neurons
2.826341,5.486163,5,Neurons
3.5014083,19.273455,2,OPCs
7.901628,0.46146628,3,Oligodendrocytes
19.124474,9.282649,1,Neurons
12.496018,12.259133,8,Neurons
1.6841391,7.065153,0,Neurons
18.226492,7.389652,1,Microglia
8.330983,14.232715,0,Neurons
2.4776297,6.7155666,0,OPCs
9.135073,0.29856306,3,Oligodendrocytes
11.825868,4.6905932,4,Pericytes
5.7251453,8.065911,0,Neurons
4.197457,11.311302,0,Neurons
15.71968,-0.68693286,6,OPCs
6.0387154,9.308285,0,Neurons
20.036879,9.5891485,1,Astrocytes
16.928547,-2.2718291,6,OPCs
7.0081043,19.309658,2,Pericytes
6.871351,2.619999,4,Microglia
2.8670926,17.594759,2,Neurons
14.529649,6.9359455,1,Neurons
15.998179,-2.0527668,6,OPCs
-0.039890397,4.006415,5,Microglia
14.505585,6.880699,1,Neurons
13.439223,3.9207063,4,Astrocytes
0.76158017,1.5324858,5,Microglia
5.6990356,8.418696,0,Neurons
2.0889885,12.39846,7,Neurons
8.416638,0.9646362,3,Oligodendrocytes
1.0749363,6.7568707,0,Neurons
4.2878685,8.292364,0,Neurons
1.4769269,11.872669,7,Neurons
9.724418,7.365564,0,Astrocytes
6.325818,19.344763,2,Neurons
8.0239935,13.954773,0,Neurons
8.573008,-1.1561563,3,Oligodendrocytes
17.61949,9.450584,1,Oligodendrocytes
14.666636,8.222555,1,Astrocytes
6.3792353,10.775582,0,Neurons
15.326132,6.8927193,1,Pericytes
9.585074,9.556401,0,Neurons
5.691793,9.642379,0,Neurons
5.307091,20.346722,2,Pericytes
15.508598,7.7571816,1,Neurons
9.717306,0.61341053,3,OPCs
2.9975114,15.098899,2,Microglia
12.788682,7.3091187,1,Oligodendrocytes
18.511486,8.591573,1,Microglia
7.975637,1.3361828,3,Pericytes
12.517536,6.791341,1,Microglia
7.232757,11.274526,0,Neurons
7.68056,-0.21475336,3,Oligodendrocytes
16.42494,7.4532456,1,Microglia
1.0754719,1.3885365,5,Microglia
18.768646,9.153497,1,OPCs
3.1453936,5.472048,5,Neurons
6.4296365,-1.156174,3,Oligodendrocytes
5.8983636,19.316494,2,Neurons
14.296461,2.8374255,4,Astrocytes
6.9317403,8.6184,0,Endothelial
8.660056,4.1871457,0,Pericytes
2.6702347,17.89961,2,Microglia
4.872174,19.99904,2,Endothelial
4.642677,20.727077,2,Neurons
10.802115,3.124355,6,Astrocytes
10.051733,12.21801,0,Neurons
7.6080894,6.284177,0,Oligodendrocytes
7.1285295,5.528244,0,Oligodendrocytes
7.4697266,0.065241806,3,Oligodendrocytes
5.65853,8.661084,0,Oligodendrocytes
18.320414,8.606058,1,Neurons
16.747145,8.014392,1,Oligodendrocytes
8.200172,0.72526515,3,Oligodendrocytes
1.789686,4.659558,5,Endothelial
18.058441,8.463621,1,Microglia
8.820287,2.6852295,3,Oligodendrocytes
18.76529,10.375618,1,OPCs
13.31181,6.616025,1,Microglia
5.9357066,9.627397,0,Pericytes
7.279831,11.04197,0,Neurons
6.975068,9.037457,0,Neurons
3.4320087,2.5800586,5,Microglia
9.662947,10.582113,0,Neurons
2.289816,6.6625504,0,Pericytes
7.677199,0.8576772,3,Oligodendrocytes
7.167484,13.974342,0,Neurons
8.918895,14.784315,0,Neurons
7.378116,0.7510536,3,Oligodendrocytes
17.030447,8.118355,1,Microglia
7.5029225,12.703809,0,Neurons
6.73902,9.590166,0,Neurons
3.4285011,17.996069,2,Neurons
6.808342,6.553052,0,OPCs
15.971101,8.708716,1,OPCs
13.473163,1.9910651,4,Astrocytes
4.4889994,7.7845855,0,Neurons
-1.9721967,4.9623003,5,Endothelial
9.228889,-0.46358517,3,Oligodendrocytes
12.174361,3.7960222,4,Astrocytes
2.11709,15.2587385,2,Pericytes
10.713492,9.622769,0,Neurons
6.801626,6.8576245,0,Oligodendrocytes
7.791429,10.051773,0,Neurons
19.614079,9.809424,1,Neurons
3.7012215,18.613722,2,Neurons
15.153079,10.213159,1,Oligodendrocytes
3.3130317,4.4238024,5,Microglia
11.217719,10.091823,0,Neurons
15.450215,8.095503,1,Oligodendrocytes
7.403671,7.0984125,0,Neurons
0.38676116,1.4293188,5,Microglia
7.7725224,10.844858,0,Neurons
-0.9747796,1.9137194,5,Microglia
11.870973,5.0300007,4,Astrocytes
-1.3299347,2.6813197,5,Microglia
7.69045,8.331234,0,OPCs
10.777443,-0.02117874,3,Oligodendrocytes
3.8249447,12.372421,0,Neurons
4.866344,10.757953,0,OPCs
6.1307993,7.7990937,0,Neurons
13.807255,1.7393898,4,Astrocytes
16.423618,8.942606,1,Microglia
8.593312,14.632662,0,Neurons
11.278324,5.287948,4,Astrocytes
13.876106,3.1743524,4,Astrocytes
1.4576292,7.2696214,0,Neurons
5.84071,5.30436,0,OPCs
15.563969,7.4067597,1,Oligodendrocytes
17.780766,8.257417,1,Microglia
13.785348,6.4585633,1,Oligodendrocytes
-1.0040222,1.5541949,5,Microglia
9.520983,9.761531,0,Neurons
17.125118,7.3253145,1,Neurons
9.918613,12.263132,0,Neurons
18.618858,9.152471,1,Oligodendrocytes
5.7163177,20.749998,2,Neurons
13.628647,1.7453259,4,Pericytes
6.285009,-0.9388868,3,Oligodendrocytes
5.1746917,20.362463,2,OPCs
10.318065,9.44694,0,Microglia
3.7281613,4.545354,0,Microglia
5.338143,8.987082,0,Neurons
7.4195156,-0.10691427,3,Oligodendrocytes
19.017683,10.657756,1,Astrocytes
8.701043,10.889993,0,Neurons
-0.06947162,1.9689057,5,Microglia
7.20313,5.460427,0,Microglia
1.6952292,12.210526,7,Neurons
8.254811,14.247941,0,Neurons
15.88329,10.829382,1,Oligodendrocytes
7.140671,9.470687,0,Neurons
1.1938075,6.5531216,0,Endothelial
0.97561705,1.093516,5,Microglia
14.586365,7.3956985,1,Pericytes
13.96613,2.1111174,4,Astrocytes
17.12549,-1.8228279,6,OPCs
9.215501,3.0982566,3,Oligodendrocytes
13.141804,1.711917,4,Pericytes
19.540054,10.914641,1,Microglia
16.79123,7.559025,1,Microglia
12.051444,4.1197853,4,Astrocytes
6.714617,11.124963,0,Neurons
0.13760987,1.6455603,5,Microglia
1.40865,11.179734,7,Neurons
16.220089,-0.6487754,6,OPCs
1.1436732,6.6042514,0,Neurons
17.794594,9.933673,1,OPCs
6.25355,5.571017,0,Oligodendrocytes
12.343713,9.549858,8,Endothelial
20.303484,11.417625,1,OPCs
6.898707,-0.7456352,3,Oligodendrocytes
2.9646852,18.36684,2,Neurons
15.309263,7.318992,1,Microglia
8.012416,11.629359,0,Neurons
18.135654,9.61236,1,Microglia
6.690826,11.103449,0,Neurons
7.8282986,10.270712,0,Neurons
7.037822,10.533583,0,Neurons
-0.41234314,2.1801627,5,Microglia
5.6985984,5.7702084,0,Oligodendrocytes
5.019498,13.508613,0,OPCs
16.228361,8.682474,1,Pericytes
12.911333,13.014494,8,Pericytes
5.1710095,8.618172,0,Neurons
4.2301474,19.722878,2,Neurons
17.03501,9.410313,1,Oligodendrocytes
7.074629,-0.41752806,3,Oligodendrocytes
8.774498,9.953396,0,Neurons
13.975567,2.3166635,4,Astrocytes
6.134889,2.2420368,4,Endothelial
4.9896502,8.220575,0,Neurons
5.866839,6.6204658,0,Microglia
3.5498524,11.066777,0,Neurons
6.7377515,6.6122985,0,Neurons
2.725155,12.214738,7,Neurons
8.297416,13.292543,0,Neurons
11.046288,3.8354733,6,OPCs
12.922507,2.0503237,4,Astrocytes
7.909727,7.056697,0,Neurons
15.75896,8.000391,1,Pericytes
8.028551,10.604449,0,Neurons
1.0684686,8.765526,0,Neurons
0.07886965,0.6058596,5,Microglia
7.594993,-1.1032166,3,Oligodendrocytes
11.3113365,4.3704276,4,Astrocytes
8.179081,-0.11000609,3,Oligodendrocytes
15.142931,8.6299925,1,Astrocytes
17.002028,7.2304606,1,Oligodendrocytes
19.966972,9.798742,1,Microglia
4.8483276,18.501806,2,Microglia
0.4276969,1.6838619,5,Microglia
8.225987,10.344084,0,Neurons
18.10089,9.149571,1,Neurons
11.17304,4.751378,4,OPCs
4.064883,7.5874796,0,Microglia
4.9558234,5.307015,0,Microglia
1.5784363,12.285028,7,Neurons
8.381046,3.8645272,0,Oligodendrocytes
1.9035882,12.49827,7,Neurons
6.945725,6.6180363,0,OPCs
-0.68730915,1.3294749,5,Microglia
6.5129113,7.707344,0,Neurons
7.5712395,12.721355,0,Neurons
12.469334,12.063633,8,Neurons
11.063837,7.585817,0,Neurons
8.149398,0.123418644,3,Oligodendrocytes
11.17849,8.584069,0,OPCs
16.833485,-1.7650684,6,OPCs
8.617352,-0.5576654,3,Oligodendrocytes
4.2719727,12.103027,0,Neurons
14.785199,7.291454,1,Microglia
7.3184,4.6808934,0,Oligodendrocytes
3.6514962,15.479795,2,Pericytes
-0.9578766,2.25066,5,Microglia
6.41343,5.8744884,0,Neurons
8.242173,0.022698438,3,Oligodendrocytes
3.104834,2.5547874,5,Microglia
7.0665617,8.170973,0,Neurons
5.2779856,2.0349813,4,Endothelial
7.744765,9.661896,0,Neurons
2.4368608,18.107183,2,Neurons
18.045208,9.653336,1,Microglia
-0.31201455,1.6302139,5,Microglia
16.519537,7.0196824,1,Microglia
8.210566,1.6321232,3,Oligodendrocytes
12.346387,3.3003418,4,Astrocytes
7.253564,19.553425,2,Neurons
6.205125,-0.9120721,3,Oligodendrocytes
4.878202,11.550167,0,Neurons
15.792224,8.137318,1,Microglia
20.581726,10.88555,1,Neurons
16.487263,7.7854333,1,Oligodendrocytes
5.592452,7.0236483,0,Neurons
7.4150825,11.923248,0,Neurons
17.87242,7.4789433,1,Neurons
0.98215157,8.722354,0,Microglia
18.720785,10.048096,1,Neurons
8.230434,-0.5486771,3,Oligodendrocytes
4.116204,12.533426,0,Neurons
6.6324725,5.379111,0,Oligodendrocytes
6.8960137,19.874355,2,Neurons
19.485336,10.703184,1,Oligodendrocytes
14.795189,7.8900228,1,Microglia
2.0026872,8.384966,0,Neurons
19.049511,9.283427,1,Microglia
4.351829,10.667866,0,Neurons
5.485136,10.329722,0,Neurons
6.919693,13.385645,0,Neurons
5.4995875,7.7448773,0,Neurons
7.96117,9.650007,0,Neurons
4.566837,8.70679,0,Neurons
4.5261354,19.779537,2,Microglia
8.390138,10.439804,0,Astrocytes
14.406224,2.473212,4,Astrocytes
9.352239,-1.3356667,3,Oligodendrocytes
8.095491,13.614325,0,Neurons
19.175104,9.055901,1,Microglia
4.3971157,7.8562765,0,Neurons
5.878917,10.046723,0,Neurons
-0.42109212,0.9383817,5,Microglia
9.22529,9.507835,0,Neurons
7.726582,8.987804,0,Neurons
9.740742,10.1782875,0,Neurons
17.680563,8.042008,1,Microglia
1.4082923,3.0276988,5,Microglia
9.61125,7.2778287,0,Pericytes
6.244223,12.159641,0,Astrocytes
7.7860894,9.549401,0,Neurons
-0.033386573,1.7457986,5,Microglia
5.330247,9.2946415,0,Neurons
9.212913,0.035757057,3,Oligodendrocytes
7.2413306,10.045039,0,Neurons
0.75460684,8.564101,0,Neurons
4.282662,19.406494,2,Neurons
10.825959,10.2651005,0,Neurons
2.0375326,8.679581,0,Neurons
12.972504,13.02381,8,Pericytes
8.031305,9.409801,0,Neurons
16.970972,7.8292456,1,Neurons
16.529125,7.698379,1,Pericytes
5.2520895,8.977434,0,Neurons
9.221078,8.454404,0,OPCs
14.100262,2.3447988,4,Astrocytes
0.36149037,1.5794885,5,Microglia
7.9480205,9.76492,0,Neurons
4.6426435,14.519392,9,OPCs
6.342732,-0.5605362,3,Astrocytes
3.1207469,18.949398,2,Neurons
8.171653,9.889541,0,Neurons
18.410215,8.0932455,1,Neurons
7.606169,7.218637,0,OPCs
8.779431,14.821798,0,Neurons
4.3245053,7.2715845,0,Neurons
15.865172,6.1810856,1,Microglia
15.047613,7.055905,1,Microglia
8.351431,11.624787,0,Endothelial
13.784255,3.0144124,4,Astrocytes
13.225255,6.957634,1,Endothelial
16.009571,-0.5052842,6,OPCs
6.037412,20.245628,2,Neurons
9.291103,-0.22965355,3,Oligodendrocytes
15.625916,7.0783954,1,OPCs
3.4748008,7.894672,0,Endothelial
8.526634,6.6990643,0,Neurons
15.921499,7.5782633,1,Neurons
8.555268,-0.26172277,3,Oligodendrocytes
6.3751335,9.55287,0,Neurons
18.457237,9.723111,1,Neurons
4.872929,10.681587,0,Neurons
5.4035397,7.783771,0,Neurons
3.986888,8.665259,0,Neurons
6.2885785,11.547189,0,Neurons
17.8657,8.707079,1,Microglia
3.713178,17.579344,2,Neurons
15.526833,7.179444,1,Astrocytes
17.377293,8.121401,1,Neurons
6.089483,8.83983,0,Neurons
12.716248,3.134274,4,Astrocytes
17.836313,9.915314,1,Neurons
5.9453554,19.250418,2,Neurons
4.418261,1.358303,4,Pericytes
18.005682,8.087053,1,Pericytes
5.9968605,12.363684,0,Neurons
7.0798407,8.360342,0,OPCs
13.275003,2.1418328,4,Astrocytes
4.3988633,11.044418,0,Neurons
19.424788,10.890546,1,Neurons
8.370246,14.437569,0,Pericytes
12.7764435,2.1847506,4,Endothelial
4.427969,1.4292,4,Endothelial
8.124507,1.1564972,3,Oligodendrocytes
9.2460985,1.1151845,3,Oligodendrocytes
9.096813,14.242808,0,Pericytes
0.10775464,0.6345998,5,Microglia
3.6809976,3.1797874,5,Microglia
10.769105,3.1073868,6,Oligodendrocytes
6.0284643,8.204036,0,Neurons
16.207033,-2.1366808,6,OPCs
17.516102,9.045671,1,Neurons
7.9865217,7.2735267,0,OPCs
13.274914,4.503207,4,Microglia
12.685476,3.1845102,4,Astrocytes
5.739712,10.381612,0,Neurons
18.83601,8.740337,1,Pericytes
6.658955,11.130387,0,Neurons
7.1087127,13.826413,0,Neurons
15.803335,6.5780325,1,Microglia
16.352518,7.127473,1,Oligodendrocytes
5.998304,12.317596,0,Neurons
7.2398314,8.997916,0,Neurons
8.400222,9.916056,0,Neurons
15.800922,6.842035,1,Microglia
3.6971545,8.953921,0,Neurons
4.6574316,9.181279,0,Neurons
7.794674,6.604186,0,Neurons
17.276096,7.817542,1,Microglia
4.9056444,14.004422,9,Oligodendrocytes
4.8076344,20.322174,2,Endothelial
8.783052,1.909191,3,Microglia
4.548314,9.039201,0,Neurons
3.7446654,19.616348,2,OPCs
10.645506,0.71828425,3,Oligodendrocytes
8.468653,-0.695176,3,Oligodendrocytes
-0.5334935,1.3347553,5,Microglia
14.992653,6.998737,1,Microglia
19.33077,9.23579,1,Oligodendrocytes
1.207653,6.6671867,0,Neurons
4.571842,5.5835795,0,Microglia
3.8901675,11.257994,0,OPCs
6.572206,11.5417185,0,Neurons
15.387484,8.967296,1,Oligodendrocytes
12.742754,6.330388,1,Microglia
5.938946,6.76009,0,Neurons
12.091495,12.413486,8,Astrocytes
7.351002,8.756874,0,Neurons
6.9577723,20.30523,2,Neurons
6.2975774,10.127537,0,Neurons
0.094417766,0.96930164,5,Microglia
16.022402,-2.1314542,6,OPCs
7.1063805,8.156221,0,Endothelial
10.79688,9.565469,0,Endothelial
16.838823,8.400716,1,Microglia
16.180656,8.035314,1,Neurons
16.076914,-0.16964349,6,OPCs
2.0729165,11.720787,7,Neurons
6.950505,-0.96872485,3,Oligodendrocytes
8.152372,8.070911,0,OPCs
6.443453,2.2412815,4,Neurons
3.5719993,18.395136,2,Neurons
4.74464,7.1865706,0,OPCs
2.2213886,15.076954,2,Microglia
7.8459954,12.961283,0,Neurons
2.6992269,7.8330407,0,Neurons
9.703378,11.727334,0,Microglia
15.739711,8.410467,1,Microglia
2.7327015,17.77018,2,Neurons
2.9217682,18.28789,2,Neurons
3.4280279,16.388403,2,Pericytes
4.796551,20.717997,2,Neurons
6.727167,3.8331263,6,Oligodendrocytes
8.785633,15.09037,0,Neurons
4.237564,7.154676,0,Neurons
17.322231,8.653881,1,Microglia
16.95368,-1.828486,6,OPCs
5.5023623,6.2975755,0,Microglia
17.959639,8.191303,1,Microglia
8.049904,19.60754,2,Neurons
17.440865,8.057321,1,Pericytes
3.530948,2.8621755,5,Microglia
8.212627,1.9103001,3,Oligodendrocytes
9.785768,6.606001,0,OPCs
16.701511,7.2090397,1,Pericytes
4.3596587,20.453304,2,Neurons
9.056433,7.79626,0,OPCs
4.272587,19.91189,2,Neurons
6.791755,12.284804,0,Pericytes
7.708068,0.46950972,3,Oligodendrocytes
4.445029,14.804808,9,Endothelial
5.2495,19.708225,2,Neurons
7.4815526,13.819602,0,Neurons
7.322639,10.275412,0,Neurons
2.5663114,6.692044,0,Neurons
12.61922,9.381753,8,Neurons
7.299104,-0.70041114,3,Oligodendrocytes
17.037481,-1.8985214,6,OPCs
8.208956,2.591828,3,Oligodendrocytes
8.601388,3.9586582,0,Oligodendrocytes
4.6615524,18.93343,2,Neurons
16.66508,7.7156916,1,Pericytes
8.906732,14.991287,0,Endothelial
15.818258,8.630996,1,OPCs
7.7678065,7.9258494,0,Neurons
15.889547,6.956398,1,Neurons
6.418322,9.436228,0,Neurons
0.36990225,0.7191591,5,Microglia
5.291259,10.212699,0,Neurons
15.4285345,8.597546,1,Astrocytes
0.2643075,1.2445104,5,Microglia
5.8569684,20.581202,2,Neurons
16.307112,7.7416162,1,Pericytes
-0.48827446,1.6777253,5,Microglia
4.5407124,19.284779,2,Neurons
15.79467,9.23509,1,Pericytes
8.871335,15.044346,0,Neurons
4.6610603,10.059238,0,Endothelial
2.8476295,14.842861,2,OPCs
9.29571,6.804288,0,Astrocytes
2.0153594,4.3264728,5,Microglia
2.3496704,15.090898,2,Pericytes
16.333937,-0.5715865,6,Neurons
19.80211,8.368423,1,Microglia
7.9218407,11.440826,0,Neurons
4.8781238,10.767769,0,Neurons
16.551334,6.850843,1,Microglia
17.324629,-1.8871782,6,OPCs
8.2009945,5.753985,0,Oligodendrocytes
2.3827982,17.885023,2,Neurons
2.2182333,4.391202,5,Microglia
2.9048128,3.8709216,5,Microglia
7.368214,6.257889,0,OPCs
15.054626,8.408065,1,Pericytes
8.5377035,7.8522854,0,OPCs
13.958669,2.5636568,4,Pericytes
7.835973,14.916402,0,Pericytes
19.947615,10.691447,1,Neurons
8.529531,5.959475,0,Neurons
13.429668,2.4026768,4,Astrocytes
20.422781,10.916172,1,Pericytes
18.85578,9.489502,1,Pericytes
4.3331513,10.866195,0,Neurons
5.491126,2.230034,4,Endothelial
17.567148,9.935217,1,Microglia
6.5567822,9.691723,0,Neurons
8.889973,1.5838917,3,Oligodendrocytes
7.5792165,-0.50750035,3,Oligodendrocytes
16.564482,-0.8072741,6,OPCs
18.521914,9.032591,1,Neurons
13.418085,6.878634,1,Microglia
13.238857,1.9962139,4,Astrocytes
9.056633,1.3689626,3,Oligodendrocytes
16.801651,-2.0304937,6,OPCs
-1.9839485,4.9926834,5,Microglia
18.379148,9.7175455,1,Microglia
7.8334723,-0.15637563,3,Endothelial
6.2868485,9.626484,0,Neurons
17.45807,7.922526,1,Oligodendrocytes
0.3040995,2.4270506,5,Microglia
6.9792185,5.727311,0,Neurons
11.020703,4.074949,6,Oligodendrocytes
5.7137594,8.924821,0,Neurons
4.2289963,12.879203,0,Neurons
2.1153517,8.522844,0,Neurons
6.44448,7.95864,0,OPCs
13.543909,2.2772572,4,Astrocytes
17.705957,8.984649,1,Pericytes
0.5079379,1.3335881,5,Microglia
9.765994,3.148268,3,Oligodendrocytes
7.033714,20.262426,2,Neurons
3.9359448,14.425829,2,Neurons
6.1543107,8.056601,0,Neurons
13.129256,4.7863517,4,Microglia
4.959104,10.002163,0,Microglia
19.415825,10.90009,1,Neurons
4.508638,6.123692,0,Microglia
6.4611034,3.564367,6,Oligodendrocytes
16.982273,7.7412133,1,Neurons
13.313444,4.650268,4,OPCs
7.434501,8.176049,0,OPCs
9.13114,7.9905033,0,Neurons
6.0695767,21.04791,2,Neurons
10.062195,9.877678,0,Neurons
17.940111,8.032426,1,Microglia
-1.8101704,4.947003,5,Microglia
8.3378525,4.762631,0,Oligodendrocytes
5.7902365,6.826578,0,Microglia
8.319173,3.8119793,0,Oligodendrocytes
7.729241,9.446213,0,Neurons
7.1316094,20.170471,2,Neurons
8.539453,10.185796,0,Neurons
18.871983,8.009691,1,Neurons
6.516359,8.280155,0,Neurons
1.6634276,2.5320914,5,Microglia
4.602848,9.993179,0,Pericytes
8.932882,2.1583169,3,Oligodendrocytes
10.883676,7.4950376,8,OPCs
14.045563,3.5947516,4,Astrocytes
12.505571,9.221777,8,Neurons
1.859408,7.190416,0,Neurons
9.931777,11.815904,0,Neurons
5.468031,10.411108,0,Neurons
18.463743,10.140834,1,Microglia
4.2389684,19.084673,2,Neurons
9.009788,5.5472627,0,OPCs
8.35982,7.524855,0,OPCs
18.758812,9.613305,1,Oligodendrocytes
1.4929487,2.4096718,5,Microglia
12.80517,2.3570597,4,Astrocytes
20.842741,11.022759,1,Neurons
6.3166704,9.82735,0,Neurons
18.303015,8.21653,1,Pericytes
2.751271,18.961744,2,Neurons
16.8255,9.556673,1,Microglia
16.789309,2.808131,4,Endothelial
12.448356,9.462321,8,Oligodendrocytes
15.152771,7.4401727,1,OPCs
9.577015,-0.3479747,3,Oligodendrocytes
8.785619,7.1289134,0,Pericytes
9.355745,4.7081923,4,OPCs
5.7152915,10.759543,0,Neurons
4.37527,10.899777,0,OPCs
1.3398466,8.473333,0,OPCs
2.607951,12.255824,7,Neurons
8.852115,9.567437,0,Neurons
6.10192,11.564254,0,Neurons
6.500076,4.640176,0,Endothelial
9.479192,0.74416304,3,Oligodendrocytes
2.751804,5.321634,5,Microglia
7.394549,9.909945,0,Neurons
1.1988976,8.193167,0,Neurons
5.0795717,6.665137,0,Microglia
3.1147692,8.80336,0,Microglia
18.858347,9.633543,1,Astrocytes
10.879557,9.790386,0,Neurons
11.46998,7.428655,8,OPCs
15.795786,7.8076897,1,Microglia
16.63764,-1.9776869,6,OPCs
9.699463,0.16150019,3,Oligodendrocytes
6.1141667,7.0083528,0,Microglia
6.3881345,9.934093,0,Neurons
12.68012,8.952357,8,OPCs
7.259814,8.025827,0,Neurons
7.76107,13.20004,0,Pericytes
4.968975,10.682297,0,Neurons
10.199219,8.531985,0,Neurons
6.736708,2.730091,4,Astrocytes
7.8776264,7.4027424,0,OPCs
18.330942,8.656057,1,Microglia
7.1219687,7.967587,0,Neurons
3.7800703,17.24889,2,Neurons
15.1027975,9.835352,1,Oligodendrocytes
1.26936,12.380116,7,Neurons
15.998824,10.395975,1,Oligodendrocytes
13.959209,2.8427863,4,Astrocytes
15.383683,10.797065,1,Oligodendrocytes
10.905908,3.161007,6,Endothelial
4.7522426,17.258274,0,Neurons
8.432726,14.814034,0,Neurons
3.6172352,18.379318,2,Neurons
3.2751281,18.862354,2,Neurons
11.139139,8.716752,0,Neurons
7.927053,0.19563521,3,Oligodendrocytes
8.943637,-1.2852598,3,Oligodendrocytes
